0	0	-4.28945e-15
0	0.0981748	-0.0980171
0	0.19635	-0.19509
0	0.294524	-0.290285
0	0.392699	-0.382683
0	0.490874	-0.471397
0	0.589049	-0.55557
0	0.687223	-0.634393
0	0.785398	-0.707107
0	0.883573	-0.77301
0	0.981748	-0.83147
0	1.07992	-0.881921
0	1.1781	-0.92388
0	1.27627	-0.95694
0	1.37445	-0.980785
0	1.47262	-0.995185
0	1.5708	-1
0	1.66897	-0.995185
0	1.76715	-0.980785
0	1.86532	-0.95694
0	1.9635	-0.92388
0	2.06167	-0.881921
0	2.15984	-0.83147
0	2.25802	-0.77301
0	2.35619	-0.707107
0	2.45437	-0.634393
0	2.55254	-0.55557
0	2.65072	-0.471397
0	2.74889	-0.382683
0	2.84707	-0.290285
0	2.94524	-0.19509
0	3.04342	-0.0980171
0	3.14159	8.06199e-15
0	3.23977	0.0980171
0	3.33794	0.19509
0	3.43612	0.290285
0	3.53429	0.382683
0	3.63247	0.471397
0	3.73064	0.55557
0	3.82882	0.634393
0	3.92699	0.707107
0	4.02517	0.77301
0	4.12334	0.83147
0	4.22152	0.881921
0	4.31969	0.92388
0	4.41786	0.95694
0	4.51604	0.980785
0	4.61421	0.995185
0	4.71239	1
0	4.81056	0.995185
0	4.90874	0.980785
0	5.00691	0.95694
0	5.10509	0.92388
0	5.20326	0.881921
0	5.30144	0.83147
0	5.39961	0.77301
0	5.49779	0.707107
0	5.59596	0.634393
0	5.69414	0.55557
0	5.79231	0.471397
0	5.89049	0.382683
0	5.98866	0.290285
0	6.08684	0.19509
0	6.18501	0.0980171

0.0981748	0	3.04182e-15
0.0981748	0.0981748	-0.0975452
0.0981748	0.19635	-0.194151
0.0981748	0.294524	-0.288887
0.0981748	0.392699	-0.380841
0.0981748	0.490874	-0.469127
0.0981748	0.589049	-0.552895
0.0981748	0.687223	-0.631339
0.0981748	0.785398	-0.703702
0.0981748	0.883573	-0.769288
0.0981748	0.981748	-0.827466
0.0981748	1.07992	-0.877675
0.0981748	1.1781	-0.919431
0.0981748	1.27627	-0.952332
0.0981748	1.37445	-0.976063
0.0981748	1.47262	-0.990393
0.0981748	1.5708	-0.995185
0.0981748	1.66897	-0.990393
0.0981748	1.76715	-0.976063
0.0981748	1.86532	-0.952332
0.0981748	1.9635	-0.919431
0.0981748	2.06167	-0.877675
0.0981748	2.15984	-0.827466
0.0981748	2.25802	-0.769288
0.0981748	2.35619	-0.703702
0.0981748	2.45437	-0.631339
0.0981748	2.55254	-0.552895
0.0981748	2.65072	-0.469127
0.0981748	2.74889	-0.380841
0.0981748	2.84707	-0.288887
0.0981748	2.94524	-0.194151
0.0981748	3.04342	-0.0975452
0.0981748	3.14159	-1.12513e-14
0.0981748	3.23977	0.0975452
0.0981748	3.33794	0.194151
0.0981748	3.43612	0.288887
0.0981748	3.53429	0.380841
0.0981748	3.63247	0.469127
0.0981748	3.73064	0.552895
0.0981748	3.82882	0.631339
0.0981748	3.92699	0.703702
0.0981748	4.02517	0.769288
0.0981748	4.12334	0.827466
0.0981748	4.22152	0.877675
0.0981748	4.31969	0.919431
0.0981748	4.41786	0.952332
0.0981748	4.51604	0.976063
0.0981748	4.61421	0.990393
0.0981748	4.71239	0.995185
0.0981748	4.81056	0.990393
0.0981748	4.90874	0.976063
0.0981748	5.00691	0.952332
0.0981748	5.10509	0.919431
0.0981748	5.20326	0.877675
0.0981748	5.30144	0.827466
0.0981748	5.39961	0.769288
0.0981748	5.49779	0.703702
0.0981748	5.59596	0.631339
0.0981748	5.69414	0.552895
0.0981748	5.79231	0.469127
0.0981748	5.89049	0.380841
0.0981748	5.98866	0.288887
0.0981748	6.08684	0.194151
0.0981748	6.18501	0.0975452

0.19635	0	-6.13328e-15
0.19635	0.0981748	-0.0961338
0.19635	0.19635	-0.191342
0.19635	0.294524	-0.284707
0.19635	0.392699	-0.37533
0.19635	0.490874	-0.462339
0.19635	0.589049	-0.544895
0.19635	0.687223	-0.622204
0.19635	0.785398	-0.69352
0.19635	0.883573	-0.758157
0.19635	0.981748	-0.815493
0.19635	1.07992	-0.864975
0.19635	1.1781	-0.906127
0.19635	1.27627	-0.938553
0.19635	1.37445	-0.96194
0.19635	1.47262	-0.976063
0.19635	1.5708	-0.980785
0.19635	1.66897	-0.976063
0.19635	1.76715	-0.96194
0.19635	1.86532	-0.938553
0.19635	1.9635	-0.906127
0.19635	2.06167	-0.864975
0.19635	2.15984	-0.815493
0.19635	2.25802	-0.758157
0.19635	2.35619	-0.69352
0.19635	2.45437	-0.622204
0.19635	2.55254	-0.544895
0.19635	2.65072	-0.462339
0.19635	2.74889	-0.37533
0.19635	2.84707	-0.284707
0.19635	2.94524	-0.191342
0.19635	3.04342	-0.0961338
0.19635	3.14159	9.1499e-15
0.19635	3.23977	0.0961338
0.19635	3.33794	0.191342
0.19635	3.43612	0.284707
0.19635	3.53429	0.37533
0.19635	3.63247	0.462339
0.19635	3.73064	0.544895
0.19635	3.82882	0.622204
0.19635	3.92699	0.69352
0.19635	4.02517	0.758157
0.19635	4.12334	0.815493
0.19635	4.22152	0.864975
0.19635	4.31969	0.906127
0.19635	4.41786	0.938553
0.19635	4.51604	0.96194
0.19635	4.61421	0.976063
0.19635	4.71239	0.980785
0.19635	4.81056	0.976063
0.19635	4.90874	0.96194
0.19635	5.00691	0.938553
0.19635	5.10509	0.906127
0.19635	5.20326	0.864975
0.19635	5.30144	0.815493
0.19635	5.39961	0.758157
0.19635	5.49779	0.69352
0.19635	5.59596	0.622204
0.19635	5.69414	0.544895
0.19635	5.79231	0.462339
0.19635	5.89049	0.37533
0.19635	5.98866	0.284707
0.19635	6.08684	0.191342
0.19635	6.18501	0.0961338

0.294524	0	1.73923e-14
0.294524	0.0981748	-0.0937966
0.294524	0.19635	-0.18669
0.294524	0.294524	-0.277785
0.294524	0.392699	-0.366205
0.294524	0.490874	-0.451099
0.294524	0.589049	-0.531648
0.294524	0.687223	-0.607077
0.294524	0.785398	-0.676659
0.294524	0.883573	-0.739725
0.294524	0.981748	-0.795667
0.294524	1.07992	-0.843946
0.294524	1.1781	-0.884098
0.294524	1.27627	-0.915735
0.294524	1.37445	-0.938553
0.294524	1.47262	-0.952332
0.294524	1.5708	-0.95694
0.294524	1.66897	-0.952332
0.294524	1.76715	-0.938553
0.294524	1.86532	-0.915735
0.294524	1.9635	-0.884098
0.294524	2.06167	-0.843946
0.294524	2.15984	-0.795667
0.294524	2.25802	-0.739725
0.294524	2.35619	-0.676659
0.294524	2.45437	-0.607077
0.294524	2.55254	-0.531648
0.294524	2.65072	-0.451099
0.294524	2.74889	-0.366205
0.294524	2.84707	-0.277785
0.294524	2.94524	-0.18669
0.294524	3.04342	-0.0937966
0.294524	3.14159	-2.36034e-14
0.294524	3.23977	0.0937966
0.294524	3.33794	0.18669
0.294524	3.43612	0.277785
0.294524	3.53429	0.366205
0.294524	3.63247	0.451099
0.294524	3.73064	0.531648
0.294524	3.82882	0.607077
0.294524	3.92699	0.676659
0.294524	4.02517	0.739725
0.294524	4.12334	0.795667
0.294524	4.22152	0.843946
0.294524	4.31969	0.884098
0.294524	4.41786	0.915735
0.294524	4.51604	0.938553
0.294524	4.61421	0.952332
0.294524	4.71239	0.95694
0.294524	4.81056	0.952332
0.294524	4.90874	0.938553
0.294524	5.00691	0.915735
0.294524	5.10509	0.884098
0.294524	5.20326	0.843946
0.294524	5.30144	0.795667
0.294524	5.39961	0.739725
0.294524	5.49779	0.676659
0.294524	5.59596	0.607077
0.294524	5.69414	0.531648
0.294524	5.79231	0.451099
0.294524	5.89049	0.366205
0.294524	5.98866	0.277785
0.294524	6.08684	0.18669
0.294524	6.18501	0.0937966

0.392699	0	-2.0623e-14
0.392699	0.0981748	-0.090556
0.392699	0.19635	-0.18024
0.392699	0.294524	-0.268188
0.392699	0.392699	-0.353553
0.392699	0.490874	-0.435514
0.392699	0.589049	-0.51328
0.392699	0.687223	-0.586103
0.392699	0.785398	-0.653281
0.392699	0.883573	-0.714169
0.392699	0.981748	-0.768178
0.392699	1.07992	-0.814789
0.392699	1.1781	-0.853553
0.392699	1.27627	-0.884098
0.392699	1.37445	-0.906127
0.392699	1.47262	-0.919431
0.392699	1.5708	-0.92388
0.392699	1.66897	-0.919431
0.392699	1.76715	-0.906127
0.392699	1.86532	-0.884098
0.392699	1.9635	-0.853553
0.392699	2.06167	-0.814789
0.392699	2.15984	-0.768178
0.392699	2.25802	-0.714169
0.392699	2.35619	-0.653281
0.392699	2.45437	-0.586103
0.392699	2.55254	-0.51328
0.392699	2.65072	-0.435514
0.392699	2.74889	-0.353553
0.392699	2.84707	-0.268188
0.392699	2.94524	-0.18024
0.392699	3.04342	-0.090556
0.392699	3.14159	2.04785e-14
0.392699	3.23977	0.090556
0.392699	3.33794	0.18024
0.392699	3.43612	0.268188
0.392699	3.53429	0.353553
0.392699	3.63247	0.435514
0.392699	3.73064	0.51328
0.392699	3.82882	0.586103
0.392699	3.92699	0.653281
0.392699	4.02517	0.714169
0.392699	4.12334	0.768178
0.392699	4.22152	0.814789
0.392699	4.31969	0.853553
0.392699	4.41786	0.884098
0.392699	4.51604	0.906127
0.392699	4.61421	0.919431
0.392699	4.71239	0.92388
0.392699	4.81056	0.919431
0.392699	4.90874	0.906127
0.392699	5.00691	0.884098
0.392699	5.10509	0.853553
0.392699	5.20326	0.814789
0.392699	5.30144	0.768178
0.392699	5.39961	0.714169
0.392699	5.49779	0.653281
0.392699	5.59596	0.586103
0.392699	5.69414	0.51328
0.392699	5.79231	0.435514
0.392699	5.89049	0.353553
0.392699	5.98866	0.268188
0.392699	6.08684	0.18024
0.392699	6.18501	0.090556

0.490874	0	9.9519e-15
0.490874	0.0981748	-0.0864434
0.490874	0.19635	-0.172054
0.490874	0.294524	-0.256008
0.490874	0.392699	-0.337497
0.490874	0.490874	-0.415735
0.490874	0.589049	-0.489969
0.490874	0.687223	-0.559485
0.490874	0.785398	-0.623613
0.490874	0.883573	-0.681734
0.490874	0.981748	-0.733291
0.490874	1.07992	-0.777785
0.490874	1.1781	-0.814789
0.490874	1.27627	-0.843946
0.490874	1.37445	-0.864975
0.490874	1.47262	-0.877675
0.490874	1.5708	-0.881921
0.490874	1.66897	-0.877675
0.490874	1.76715	-0.864975
0.490874	1.86532	-0.843946
0.490874	1.9635	-0.814789
0.490874	2.06167	-0.777785
0.490874	2.15984	-0.733291
0.490874	2.25802	-0.681734
0.490874	2.35619	-0.623613
0.490874	2.45437	-0.559485
0.490874	2.55254	-0.489969
0.490874	2.65072	-0.415735
0.490874	2.74889	-0.337497
0.490874	2.84707	-0.256008
0.490874	2.94524	-0.172054
0.490874	3.04342	-0.0864434
0.490874	3.14159	-1.01709e-14
0.490874	3.23977	0.0864434
0.490874	3.33794	0.172054
0.490874	3.43612	0.256008
0.490874	3.53429	0.337497
0.490874	3.63247	0.415735
0.490874	3.73064	0.489969
0.490874	3.82882	0.559485
0.490874	3.92699	0.623613
0.490874	4.02517	0.681734
0.490874	4.12334	0.733291
0.490874	4.22152	0.777785
0.490874	4.31969	0.814789
0.490874	4.41786	0.843946
0.490874	4.51604	0.864975
0.490874	4.61421	0.877675
0.490874	4.71239	0.881921
0.490874	4.81056	0.877675
0.490874	4.90874	0.864975
0.490874	5.00691	0.843946
0.490874	5.10509	0.814789
0.490874	5.20326	0.777785
0.490874	5.30144	0.733291
0.490874	5.39961	0.681734
0.490874	5.49779	0.623613
0.490874	5.59596	0.559485
0.490874	5.69414	0.489969
0.490874	5.79231	0.415735
0.490874	5.89049	0.337497
0.490874	5.98866	0.256008
0.490874	6.08684	0.172054
0.490874	6.18501	0.0864434

0.589049	0	-4.38148e-15
0.589049	0.0981748	-0.0814983
0.589049	0.19635	-0.162212
0.589049	0.294524	-0.241363
0.589049	0.392699	-0.31819
0.589049	0.490874	-0.391952
0.589049	0.589049	-0.46194
0.589049	0.687223	-0.527479
0.589049	0.785398	-0.587938
0.589049	0.883573	-0.642735
0.589049	0.981748	-0.691342
0.589049	1.07992	-0.733291
0.589049	1.1781	-0.768178
0.589049	1.27627	-0.795667
0.589049	1.37445	-0.815493
0.589049	1.47262	-0.827466
0.589049	1.5708	-0.83147
0.589049	1.66897	-0.827466
0.589049	1.76715	-0.815493
0.589049	1.86532	-0.795667
0.589049	1.9635	-0.768178
0.589049	2.06167	-0.733291
0.589049	2.15984	-0.691342
0.589049	2.25802	-0.642735
0.589049	2.35619	-0.587938
0.589049	2.45437	-0.527479
0.589049	2.55254	-0.46194
0.589049	2.65072	-0.391952
0.589049	2.74889	-0.31819
0.589049	2.84707	-0.241363
0.589049	2.94524	-0.162212
0.589049	3.04342	-0.0814983
0.589049	3.14159	-2.48668e-15
0.589049	3.23977	0.0814983
0.589049	3.33794	0.162212
0.589049	3.43612	0.241363
0.589049	3.53429	0.31819
0.589049	3.63247	0.391952
